uid,jid,label,behavior_type,jd,skills,loc,Industry,job_level_jd,salary_mid,edu_req,exp_req,user_profile_text,user_skills,user_edu,user_active_loc,job_level_user,education_ordinal,job_level_ordinal,expected_salary_k,industry
REC_01502,JD_1328,3,投递,"BIM Coordinator | Real Estate | Tianjin | Level: Senior | Salary: 19k-23k/月. Manage 3D BIM models for clash detection during construction. Skills: 3D Modeling, Navisworks, Construction Knowledge","3D Modeling, Navisworks, Construction Knowledge",Tianjin,Real Estate,Senior,21.0,Bachelor's,5-10年,"Skills: Cartography, Financial Analysis, GIS (ArcGIS/QGIS), Operations Management, Property Management Software, PropTech Market, BIM Coordination. Education: Bachelor's. Level: Senior. Expected Title: GIS Specialist (RE). Industry: Real Estate","Cartography, Financial Analysis, GIS (ArcGIS/QGIS), Operations Management, Property Management Software, PropTech Market, BIM Coordination",Bachelor's,Shanghai,Senior,1.0,3,25.0,Real Estate
REC_03037,JD_1549,0,无行为,"Predictive Maint Eng | Manufacturing | Beijing | Level: Mid-level | Salary: 20k-25k/月. Train machine learning models on sensor data to estimate RUL. Skills: Signal Processing, Reliability Engineering, Machine Learning, IoT","Signal Processing, Reliability Engineering, Machine Learning, IoT",Beijing,Manufacturing,Mid-level,22.5,Master's,0年,"Skills: Risk Assessment (HAZOP), Auditing, Economics, ESG Reporting, Time Series Forecasting. Education: Bachelor's. Level: Intern. Expected Title: Sustainability Consultant. Industry: Energy","Risk Assessment (HAZOP), Auditing, Economics, ESG Reporting, Time Series Forecasting",Bachelor's,Chongqing,Intern,1.0,0,8.0,Energy
REC_03037,JD_0547,0,无行为,"Warehouse Automation Dev | E-Commerce | Xi'an | Level: Lead | Salary: 29k-35k/月. Optimize picking paths for autonomous mobile robots (AMRs) using graph traversal algorithms. Skills: Warehouse Management Systems, IoT, Python","Warehouse Management Systems, IoT, Python",Xi'an,E-Commerce,Lead,32.0,Master's,5-10年,"Skills: Risk Assessment (HAZOP), Auditing, Economics, ESG Reporting, Time Series Forecasting. Education: Bachelor's. Level: Intern. Expected Title: Sustainability Consultant. Industry: Energy","Risk Assessment (HAZOP), Auditing, Economics, ESG Reporting, Time Series Forecasting",Bachelor's,Chongqing,Intern,1.0,0,8.0,Energy
REC_03919,JD_0778,3,投递,"Supply Chain Planner | E-Commerce | Shenzhen | Level: Mid-level | Salary: 17k-20k/月. Forecast SKU-level inventory demand using time-series models to prevent stockouts. Skills: Demand Forecasting, SQL","Demand Forecasting, SQL",Shenzhen,E-Commerce,Mid-level,18.5,High School,1-3年,"Skills: IoT, Tableau, C++, Warehouse Management Systems, Data Governance, HTML/CSS. Education: High School. Level: Mid-level. Expected Title: LTV Analyst. Industry: E-Commerce","IoT, Tableau, C++, Warehouse Management Systems, Data Governance, HTML/CSS",High School,Beijing,Mid-level,0.0,2,26.0,E-Commerce
REC_03919,JD_0864,2,收藏,"LTV Analyst | E-Commerce | Suzhou | Level: Senior | Salary: 21k-26k/月. Evaluate the long-term ROI of various marketing channels based on cohort profitability. Skills: Cohort Analysis, SQL","Cohort Analysis, SQL",Suzhou,E-Commerce,Senior,23.5,Master's,1-3年,"Skills: IoT, Tableau, C++, Warehouse Management Systems, Data Governance, HTML/CSS. Education: High School. Level: Mid-level. Expected Title: LTV Analyst. Industry: E-Commerce","IoT, Tableau, C++, Warehouse Management Systems, Data Governance, HTML/CSS",High School,Beijing,Mid-level,0.0,2,26.0,E-Commerce
REC_03919,JD_0789,2,收藏,"Digital Marketer | E-Commerce | Beijing | Level: Junior | Salary: 11k-13k/月. Analyze ROAS and perform multi-touch attribution modeling using data-driven approaches. Skills: SEO/SEM, Data Analysis","SEO/SEM, Data Analysis",Beijing,E-Commerce,Junior,12.0,Bachelor's,1-3年,"Skills: IoT, Tableau, C++, Warehouse Management Systems, Data Governance, HTML/CSS. Education: High School. Level: Mid-level. Expected Title: LTV Analyst. Industry: E-Commerce","IoT, Tableau, C++, Warehouse Management Systems, Data Governance, HTML/CSS",High School,Beijing,Mid-level,0.0,2,26.0,E-Commerce
REC_03919,JD_1320,1,点击,"RE Portfolio Strategist | Real Estate | Shanghai | Level: Intern | Salary: 9k-10k/月. Develop geographic diversification strategies for office portfolios. Skills: Risk Modeling, Portfolio Management, Python/R","Risk Modeling, Portfolio Management, Python/R",Shanghai,Real Estate,Intern,9.5,Bachelor's,0-1年,"Skills: IoT, Tableau, C++, Warehouse Management Systems, Data Governance, HTML/CSS. Education: High School. Level: Mid-level. Expected Title: LTV Analyst. Industry: E-Commerce","IoT, Tableau, C++, Warehouse Management Systems, Data Governance, HTML/CSS",High School,Beijing,Mid-level,0.0,2,26.0,E-Commerce
REC_03919,JD_1641,1,点击,"UX Researcher (Edu) | Education Technology | Beijing | Level: Lead | Salary: 31k-38k/月. Synthesize teacher ethnographic research into actionable personas for product teams. Skills: Usability Testing, Wireframing, Survey Design","Usability Testing, Wireframing, Survey Design",Beijing,Education Technology,Lead,34.5,Bachelor's,3-5年,"Skills: IoT, Tableau, C++, Warehouse Management Systems, Data Governance, HTML/CSS. Education: High School. Level: Mid-level. Expected Title: LTV Analyst. Industry: E-Commerce","IoT, Tableau, C++, Warehouse Management Systems, Data Governance, HTML/CSS",High School,Beijing,Mid-level,0.0,2,26.0,E-Commerce
REC_03919,JD_1300,1,点击,"Materials Scientist | Manufacturing | Chongqing | Level: Director | Salary: 34k-41k/月. Optimize heat treatment processes to maximize tensile strength and durability. Skills: Materials Science, Chemistry","Materials Science, Chemistry",Chongqing,Manufacturing,Director,37.5,Ph.D.,5-10年,"Skills: IoT, Tableau, C++, Warehouse Management Systems, Data Governance, HTML/CSS. Education: High School. Level: Mid-level. Expected Title: LTV Analyst. Industry: E-Commerce","IoT, Tableau, C++, Warehouse Management Systems, Data Governance, HTML/CSS",High School,Beijing,Mid-level,0.0,2,26.0,E-Commerce
REC_03919,JD_0023,0,无行为,"Clinical Trial Coordinator | Healthcare | Zhengzhou | Level: Senior | Salary: 17k-21k/月. Ensure rigorous compliance with Good Clinical Practice (GCP) and specific trial protocols. Skills: Clinical Trials, GCP","Clinical Trials, GCP",Zhengzhou,Healthcare,Senior,19.0,Bachelor's,3-5年,"Skills: IoT, Tableau, C++, Warehouse Management Systems, Data Governance, HTML/CSS. Education: High School. Level: Mid-level. Expected Title: LTV Analyst. Industry: E-Commerce","IoT, Tableau, C++, Warehouse Management Systems, Data Governance, HTML/CSS",High School,Beijing,Mid-level,0.0,2,26.0,E-Commerce
REC_03919,JD_0535,0,无行为,"LMS Architect | Education Technology | Guangzhou | Level: Senior | Salary: 18k-22k/月. Design scalable backend architectures for LMS handling high-concurrency exams. Skills: LTI Standards, Database Design","LTI Standards, Database Design",Guangzhou,Education Technology,Senior,20.0,Ph.D.,10年以上,"Skills: IoT, Tableau, C++, Warehouse Management Systems, Data Governance, HTML/CSS. Education: High School. Level: Mid-level. Expected Title: LTV Analyst. Industry: E-Commerce","IoT, Tableau, C++, Warehouse Management Systems, Data Governance, HTML/CSS",High School,Beijing,Mid-level,0.0,2,26.0,E-Commerce
REC_03919,JD_1343,0,无行为,"Social Strategist | Media | Xi'an | Level: Mid-level | Salary: 10k-12k/月. Analyze the Earned Media Value (EMV) of influencer partnerships. Skills: Social Media Analytics, Content Strategy, Data Analysis, Copywriting","Social Media Analytics, Content Strategy, Data Analysis, Copywriting",Xi'an,Media,Mid-level,11.0,Ph.D.,3-5年,"Skills: IoT, Tableau, C++, Warehouse Management Systems, Data Governance, HTML/CSS. Education: High School. Level: Mid-level. Expected Title: LTV Analyst. Industry: E-Commerce","IoT, Tableau, C++, Warehouse Management Systems, Data Governance, HTML/CSS",High School,Beijing,Mid-level,0.0,2,26.0,E-Commerce
REC_03919,JD_0736,0,无行为,"Content Rec Scientist | Media | Chongqing | Level: Manager | Salary: 22k-27k/月. Address cold-start problems using plot summaries and metadata. Skills: Recommendation Systems, Deep Learning","Recommendation Systems, Deep Learning",Chongqing,Media,Manager,24.5,Bachelor's,5-10年,"Skills: IoT, Tableau, C++, Warehouse Management Systems, Data Governance, HTML/CSS. Education: High School. Level: Mid-level. Expected Title: LTV Analyst. Industry: E-Commerce","IoT, Tableau, C++, Warehouse Management Systems, Data Governance, HTML/CSS",High School,Beijing,Mid-level,0.0,2,26.0,E-Commerce
REC_01273,JD_0939,3,投递,"Clinical Trial Coordinator | Healthcare | Nanjing | Level: Junior | Salary: 9k-10k/月. Ensure rigorous compliance with Good Clinical Practice (GCP) and specific trial protocols. Skills: Clinical Trials, GCP, EDC Systems, Patient Recruitment","Clinical Trials, GCP, EDC Systems, Patient Recruitment",Nanjing,Healthcare,Junior,9.5,Bachelor's,0-1年,"Skills: Legal Standards, HIPAA/HITECH, Patient Recruitment, Medical Imaging (DICOM), Data Privacy, Bash/Shell. Education: Bachelor's. Level: Junior. Expected Title: Genomic Data Analyst. Industry: Healthcare","Legal Standards, HIPAA/HITECH, Patient Recruitment, Medical Imaging (DICOM), Data Privacy, Bash/Shell",Bachelor's,Guangzhou,Junior,1.0,1,11.0,Healthcare
REC_01273,JD_0946,2,收藏,"Epidemiologist | Healthcare | Changsha | Level: Mid-level | Salary: 20k-24k/月. Design observational studies and calculate odds ratios to assess environmental risk factors. Skills: Study Design, R, Biostatistics","Study Design, R, Biostatistics",Changsha,Healthcare,Mid-level,22.0,Master's,3-5年,"Skills: Legal Standards, HIPAA/HITECH, Patient Recruitment, Medical Imaging (DICOM), Data Privacy, Bash/Shell. Education: Bachelor's. Level: Junior. Expected Title: Genomic Data Analyst. Industry: Healthcare","Legal Standards, HIPAA/HITECH, Patient Recruitment, Medical Imaging (DICOM), Data Privacy, Bash/Shell",Bachelor's,Guangzhou,Junior,1.0,1,11.0,Healthcare
REC_01273,JD_0301,2,收藏,"Epidemiologist | Healthcare | Suzhou | Level: Senior | Salary: 19k-24k/月. Design observational studies and calculate odds ratios to assess environmental risk factors. Skills: Epidemiology, SAS, R","Epidemiology, SAS, R",Suzhou,Healthcare,Senior,21.5,Master's,3-5年,"Skills: Legal Standards, HIPAA/HITECH, Patient Recruitment, Medical Imaging (DICOM), Data Privacy, Bash/Shell. Education: Bachelor's. Level: Junior. Expected Title: Genomic Data Analyst. Industry: Healthcare","Legal Standards, HIPAA/HITECH, Patient Recruitment, Medical Imaging (DICOM), Data Privacy, Bash/Shell",Bachelor's,Guangzhou,Junior,1.0,1,11.0,Healthcare
REC_01273,JD_1476,1,点击,"Shopper Insights | Retail | Wuhan | Level: Junior | Salary: 6k-8k/月. Present trend reports to leadership to inform seasonal buying. Skills: Qualitative Research, Market Research, SPSS","Qualitative Research, Market Research, SPSS",Wuhan,Retail,Junior,7.0,Bachelor's,1-3年,"Skills: Legal Standards, HIPAA/HITECH, Patient Recruitment, Medical Imaging (DICOM), Data Privacy, Bash/Shell. Education: Bachelor's. Level: Junior. Expected Title: Genomic Data Analyst. Industry: Healthcare","Legal Standards, HIPAA/HITECH, Patient Recruitment, Medical Imaging (DICOM), Data Privacy, Bash/Shell",Bachelor's,Guangzhou,Junior,1.0,1,11.0,Healthcare
REC_01273,JD_0253,1,点击,Technical Narrative | Gaming | Hangzhou | Level: Senior | Salary: 29k-36k/月. Integrate VO assets into the engine and manage localization pipelines. Skills: Narrative Design,Narrative Design,Hangzhou,Gaming,Senior,32.5,Bachelor's,3-5年,"Skills: Legal Standards, HIPAA/HITECH, Patient Recruitment, Medical Imaging (DICOM), Data Privacy, Bash/Shell. Education: Bachelor's. Level: Junior. Expected Title: Genomic Data Analyst. Industry: Healthcare","Legal Standards, HIPAA/HITECH, Patient Recruitment, Medical Imaging (DICOM), Data Privacy, Bash/Shell",Bachelor's,Guangzhou,Junior,1.0,1,11.0,Healthcare
REC_01273,JD_1020,1,点击,"Broadcast Engineer | Media | Beijing | Level: Lead | Salary: 33k-41k/月. Configure IP routing systems for modern broadcast facilities. Skills: Video Routing, RF Engineering, Networking","Video Routing, RF Engineering, Networking",Beijing,Media,Lead,37.0,Bachelor's,5-10年,"Skills: Legal Standards, HIPAA/HITECH, Patient Recruitment, Medical Imaging (DICOM), Data Privacy, Bash/Shell. Education: Bachelor's. Level: Junior. Expected Title: Genomic Data Analyst. Industry: Healthcare","Legal Standards, HIPAA/HITECH, Patient Recruitment, Medical Imaging (DICOM), Data Privacy, Bash/Shell",Bachelor's,Guangzhou,Junior,1.0,1,11.0,Healthcare
REC_01273,JD_0630,0,无行为,"Valuation Analyst | Real Estate | Chongqing | Level: Senior | Salary: 21k-25k/月. Analyze market cap rates and rent comparables in key metros. Skills: Argus, Valuation","Argus, Valuation",Chongqing,Real Estate,Senior,23.0,Bachelor's,1-3年,"Skills: Legal Standards, HIPAA/HITECH, Patient Recruitment, Medical Imaging (DICOM), Data Privacy, Bash/Shell. Education: Bachelor's. Level: Junior. Expected Title: Genomic Data Analyst. Industry: Healthcare","Legal Standards, HIPAA/HITECH, Patient Recruitment, Medical Imaging (DICOM), Data Privacy, Bash/Shell",Bachelor's,Guangzhou,Junior,1.0,1,11.0,Healthcare
REC_01273,JD_0329,0,无行为,Social Strategist | Media | Nanjing | Level: Junior | Salary: 7k-9k/月. Utilize social listening tools to monitor brand sentiment. Skills: Content Strategy,Content Strategy,Nanjing,Media,Junior,8.0,Bachelor's,1-3年,"Skills: Legal Standards, HIPAA/HITECH, Patient Recruitment, Medical Imaging (DICOM), Data Privacy, Bash/Shell. Education: Bachelor's. Level: Junior. Expected Title: Genomic Data Analyst. Industry: Healthcare","Legal Standards, HIPAA/HITECH, Patient Recruitment, Medical Imaging (DICOM), Data Privacy, Bash/Shell",Bachelor's,Guangzhou,Junior,1.0,1,11.0,Healthcare
REC_01273,JD_0832,0,无行为,EHR Systems Architect | Healthcare | Wuhan | Level: Senior | Salary: 20k-25k/月. Implement disaster recovery protocols and backup restorations for sensitive patient data. Skills: SQL Tuning,SQL Tuning,Wuhan,Healthcare,Senior,22.5,Master's,10年以上,"Skills: Legal Standards, HIPAA/HITECH, Patient Recruitment, Medical Imaging (DICOM), Data Privacy, Bash/Shell. Education: Bachelor's. Level: Junior. Expected Title: Genomic Data Analyst. Industry: Healthcare","Legal Standards, HIPAA/HITECH, Patient Recruitment, Medical Imaging (DICOM), Data Privacy, Bash/Shell",Bachelor's,Guangzhou,Junior,1.0,1,11.0,Healthcare
REC_01273,JD_1410,0,无行为,"Materials Scientist | Manufacturing | Beijing | Level: Lead | Salary: 29k-35k/月. Conduct failure analysis (SEM, XRD) on fatigued mechanical components. Skills: Materials Science, Design of Experiments (DOE), Spectroscopy, Data Analysis","Materials Science, Design of Experiments (DOE), Spectroscopy, Data Analysis",Beijing,Manufacturing,Lead,32.0,Bachelor's,5-10年,"Skills: Legal Standards, HIPAA/HITECH, Patient Recruitment, Medical Imaging (DICOM), Data Privacy, Bash/Shell. Education: Bachelor's. Level: Junior. Expected Title: Genomic Data Analyst. Industry: Healthcare","Legal Standards, HIPAA/HITECH, Patient Recruitment, Medical Imaging (DICOM), Data Privacy, Bash/Shell",Bachelor's,Guangzhou,Junior,1.0,1,11.0,Healthcare
REC_00291,JD_0010,3,投递,"Power Plant Manager | Energy | Nanjing | Level: Lead | Salary: 27k-32k/月. Manage critical response protocols during forced outages. Skills: Plant Operations, Thermodynamics, Operations Management, Troubleshooting","Plant Operations, Thermodynamics, Operations Management, Troubleshooting",Nanjing,Energy,Lead,29.5,Bachelor's,5-10年,"Skills: Risk Management, Regulatory Frameworks, SCADA, Carbon Auditing, Consulting, Auditing, Carbon Accounting. Education: Bachelor's. Level: Lead. Expected Title: Stability Grid Researcher. Industry: Energy","Risk Management, Regulatory Frameworks, SCADA, Carbon Auditing, Consulting, Auditing, Carbon Accounting",Bachelor's,Changsha,Lead,1.0,4,36.0,Energy
REC_00291,JD_1833,2,收藏,"Renewable Analyst | Energy | Shanghai | Level: Manager | Salary: 50k-61k/月. Analyze nodal pricing trends for PPA (Power Purchase Agreement). Skills: Energy Yield Modeling, Energy Markets, Financial Modeling, Data Analysis, Excel","Energy Yield Modeling, Energy Markets, Financial Modeling, Data Analysis, Excel",Shanghai,Energy,Manager,55.5,Ph.D.,10年以上,"Skills: Risk Management, Regulatory Frameworks, SCADA, Carbon Auditing, Consulting, Auditing, Carbon Accounting. Education: Bachelor's. Level: Lead. Expected Title: Stability Grid Researcher. Industry: Energy","Risk Management, Regulatory Frameworks, SCADA, Carbon Auditing, Consulting, Auditing, Carbon Accounting",Bachelor's,Changsha,Lead,1.0,4,36.0,Energy
REC_00291,JD_1148,2,收藏,"Energy Trader | Energy | Tianjin | Level: Lead | Salary: 26k-32k/月. Manage commodity price risk using derivatives and futures. Skills: Energy Markets, Time Series Forecasting, Risk Management","Energy Markets, Time Series Forecasting, Risk Management",Tianjin,Energy,Lead,29.0,Bachelor's,5-10年,"Skills: Risk Management, Regulatory Frameworks, SCADA, Carbon Auditing, Consulting, Auditing, Carbon Accounting. Education: Bachelor's. Level: Lead. Expected Title: Stability Grid Researcher. Industry: Energy","Risk Management, Regulatory Frameworks, SCADA, Carbon Auditing, Consulting, Auditing, Carbon Accounting",Bachelor's,Changsha,Lead,1.0,4,36.0,Energy
REC_00291,JD_1519,1,点击,"Conversion Optimizer | E-Commerce | Wuhan | Level: Mid-level | Salary: 13k-16k/月. Analyze user session recordings and heatmaps to identify friction points in the checkout process. Skills: A/B Testing, UX Research, Optimizely, Google Analytics","A/B Testing, UX Research, Optimizely, Google Analytics",Wuhan,E-Commerce,Mid-level,14.5,Bachelor's,1-3年,"Skills: Risk Management, Regulatory Frameworks, SCADA, Carbon Auditing, Consulting, Auditing, Carbon Accounting. Education: Bachelor's. Level: Lead. Expected Title: Stability Grid Researcher. Industry: Energy","Risk Management, Regulatory Frameworks, SCADA, Carbon Auditing, Consulting, Auditing, Carbon Accounting",Bachelor's,Changsha,Lead,1.0,4,36.0,Energy
REC_00291,JD_0267,1,点击,"Anti-Cheat Engineer | Gaming | Hangzhou | Level: VP | Salary: 58k-71k/月. Analyze telemetry data for statistically impossible reaction times. Skills: Reverse Engineering, Cybersecurity, C/C++","Reverse Engineering, Cybersecurity, C/C++",Hangzhou,Gaming,VP,64.5,Ph.D.,1-3年,"Skills: Risk Management, Regulatory Frameworks, SCADA, Carbon Auditing, Consulting, Auditing, Carbon Accounting. Education: Bachelor's. Level: Lead. Expected Title: Stability Grid Researcher. Industry: Energy","Risk Management, Regulatory Frameworks, SCADA, Carbon Auditing, Consulting, Auditing, Carbon Accounting",Bachelor's,Changsha,Lead,1.0,4,36.0,Energy
REC_00291,JD_1407,1,点击,Compliance Officer | FinTech | Zhengzhou | Level: Mid-level | Salary: 21k-25k/月. Coordinate with regulatory bodies to submit suspicious activity reports (SARs) accurately. Skills: AML/KYC,AML/KYC,Zhengzhou,FinTech,Mid-level,23.0,Master's,3-5年,"Skills: Risk Management, Regulatory Frameworks, SCADA, Carbon Auditing, Consulting, Auditing, Carbon Accounting. Education: Bachelor's. Level: Lead. Expected Title: Stability Grid Researcher. Industry: Energy","Risk Management, Regulatory Frameworks, SCADA, Carbon Auditing, Consulting, Auditing, Carbon Accounting",Bachelor's,Changsha,Lead,1.0,4,36.0,Energy
REC_00291,JD_1882,0,无行为,"Telemedicine Engineer | Healthcare | Guangzhou | Level: Senior | Salary: 22k-27k/月. Develop low-latency WebRTC video streaming pipelines for remote consultations. Skills: Mobile Development, JavaScript","Mobile Development, JavaScript",Guangzhou,Healthcare,Senior,24.5,Bachelor's,10年以上,"Skills: Risk Management, Regulatory Frameworks, SCADA, Carbon Auditing, Consulting, Auditing, Carbon Accounting. Education: Bachelor's. Level: Lead. Expected Title: Stability Grid Researcher. Industry: Energy","Risk Management, Regulatory Frameworks, SCADA, Carbon Auditing, Consulting, Auditing, Carbon Accounting",Bachelor's,Changsha,Lead,1.0,4,36.0,Energy
REC_00291,JD_1932,0,无行为,"Behavior Researcher | Gaming | Suzhou | Level: Senior | Salary: 20k-24k/月. Apply clustering algorithms to segment player base by playstyle. Skills: Machine Learning, Psychometrics, Python","Machine Learning, Psychometrics, Python",Suzhou,Gaming,Senior,22.0,Master's,3-5年,"Skills: Risk Management, Regulatory Frameworks, SCADA, Carbon Auditing, Consulting, Auditing, Carbon Accounting. Education: Bachelor's. Level: Lead. Expected Title: Stability Grid Researcher. Industry: Energy","Risk Management, Regulatory Frameworks, SCADA, Carbon Auditing, Consulting, Auditing, Carbon Accounting",Bachelor's,Changsha,Lead,1.0,4,36.0,Energy
REC_00291,JD_0606,0,无行为,"Warehouse Sys Analyst | Logistics | Hangzhou | Level: Director | Salary: 37k-45k/月. Configure and optimize WMS for complex put-away and picking logic. Skills: WMS (Manhattan/Blue Yonder), SQL","WMS (Manhattan/Blue Yonder), SQL",Hangzhou,Logistics,Director,41.0,Ph.D.,10年以上,"Skills: Risk Management, Regulatory Frameworks, SCADA, Carbon Auditing, Consulting, Auditing, Carbon Accounting. Education: Bachelor's. Level: Lead. Expected Title: Stability Grid Researcher. Industry: Energy","Risk Management, Regulatory Frameworks, SCADA, Carbon Auditing, Consulting, Auditing, Carbon Accounting",Bachelor's,Changsha,Lead,1.0,4,36.0,Energy
REC_00291,JD_0754,0,无行为,"Gameplay Programmer | Gaming | Nanjing | Level: Mid-level | Salary: 20k-24k/月. Collaborate with designers to ensure responsive input handling. Skills: C++, 3D Math","C++, 3D Math",Nanjing,Gaming,Mid-level,22.0,Bachelor's,3-5年,"Skills: Risk Management, Regulatory Frameworks, SCADA, Carbon Auditing, Consulting, Auditing, Carbon Accounting. Education: Bachelor's. Level: Lead. Expected Title: Stability Grid Researcher. Industry: Energy","Risk Management, Regulatory Frameworks, SCADA, Carbon Auditing, Consulting, Auditing, Carbon Accounting",Bachelor's,Changsha,Lead,1.0,4,36.0,Energy
REC_04828,JD_1809,3,投递,LMS Architect | Education Technology | Changsha | Level: Junior | Salary: 8k-9k/月. Implement LTI standards to integrate third-party educational applications. Skills: LTI Standards,LTI Standards,Changsha,Education Technology,Junior,8.5,Bachelor's,0-1年,"Skills: Educational Data Mining, Java/C#, Agile/Scrum, Cognitive Science, User Research, Experimental Design. Education: Bachelor's. Level: Junior. Expected Title: Student Success Analyst. Industry: Education Technology","Educational Data Mining, Java/C#, Agile/Scrum, Cognitive Science, User Research, Experimental Design",Bachelor's,Beijing,Junior,1.0,1,10.0,Education Technology
REC_04828,JD_1889,2,收藏,"Online Tutor Coordinator | Education Technology | Wuhan | Level: Junior | Salary: 6k-8k/月. Optimize scheduling algorithms to match student demand with subject-expert tutors. Skills: Scheduling Algorithms, Training","Scheduling Algorithms, Training",Wuhan,Education Technology,Junior,7.0,Bachelor's,0-1年,"Skills: Educational Data Mining, Java/C#, Agile/Scrum, Cognitive Science, User Research, Experimental Design. Education: Bachelor's. Level: Junior. Expected Title: Student Success Analyst. Industry: Education Technology","Educational Data Mining, Java/C#, Agile/Scrum, Cognitive Science, User Research, Experimental Design",Bachelor's,Beijing,Junior,1.0,1,10.0,Education Technology
REC_04828,JD_0633,2,收藏,"Adaptive Learning Dev | Education Technology | Chengdu | Level: Lead | Salary: 17k-21k/月. Build recommendation engines that suggest personalized learning paths based on deficits. Skills: Algorithm Design, Python","Algorithm Design, Python",Chengdu,Education Technology,Lead,19.0,Master's,10年以上,"Skills: Educational Data Mining, Java/C#, Agile/Scrum, Cognitive Science, User Research, Experimental Design. Education: Bachelor's. Level: Junior. Expected Title: Student Success Analyst. Industry: Education Technology","Educational Data Mining, Java/C#, Agile/Scrum, Cognitive Science, User Research, Experimental Design",Bachelor's,Beijing,Junior,1.0,1,10.0,Education Technology
REC_04828,JD_0489,1,点击,"Billing Analyst | Telecom | Xi'an | Level: Senior | Salary: 18k-22k/月. Analyze data usage patterns to forecast future pricing impact. Skills: Revenue Assurance, Billing Systems, SQL, Data Analysis","Revenue Assurance, Billing Systems, SQL, Data Analysis",Xi'an,Telecom,Senior,20.0,Bachelor's,3-5年,"Skills: Educational Data Mining, Java/C#, Agile/Scrum, Cognitive Science, User Research, Experimental Design. Education: Bachelor's. Level: Junior. Expected Title: Student Success Analyst. Industry: Education Technology","Educational Data Mining, Java/C#, Agile/Scrum, Cognitive Science, User Research, Experimental Design",Bachelor's,Beijing,Junior,1.0,1,10.0,Education Technology
REC_04828,JD_0295,1,点击,"Carbon Credit Auditor | Energy | Nanjing | Level: Mid-level | Salary: 20k-25k/月. Verify carbon sequestration claims for nature-based solutions. Skills: Regulatory Frameworks, Environmental Science","Regulatory Frameworks, Environmental Science",Nanjing,Energy,Mid-level,22.5,Bachelor's,1-3年,"Skills: Educational Data Mining, Java/C#, Agile/Scrum, Cognitive Science, User Research, Experimental Design. Education: Bachelor's. Level: Junior. Expected Title: Student Success Analyst. Industry: Education Technology","Educational Data Mining, Java/C#, Agile/Scrum, Cognitive Science, User Research, Experimental Design",Bachelor's,Beijing,Junior,1.0,1,10.0,Education Technology
REC_04828,JD_1077,1,点击,"Investment Analyst | Real Estate | Guangzhou | Level: Mid-level | Salary: 21k-26k/月. Perform financial due diligence on multi-family assets. Skills: Underwriting, Due Diligence, Excel","Underwriting, Due Diligence, Excel",Guangzhou,Real Estate,Mid-level,23.5,Bachelor's,5-10年,"Skills: Educational Data Mining, Java/C#, Agile/Scrum, Cognitive Science, User Research, Experimental Design. Education: Bachelor's. Level: Junior. Expected Title: Student Success Analyst. Industry: Education Technology","Educational Data Mining, Java/C#, Agile/Scrum, Cognitive Science, User Research, Experimental Design",Bachelor's,Beijing,Junior,1.0,1,10.0,Education Technology
REC_04828,JD_0314,0,无行为,"IoT Telemetry Analyst | Logistics | Shenzhen | Level: Intern | Salary: 7k-8k/月. Build anomaly detection models to alert operations of potential equipment failures. Skills: Kafka, Spark, Python","Kafka, Spark, Python",Shenzhen,Logistics,Intern,7.5,Bachelor's,3-5年,"Skills: Educational Data Mining, Java/C#, Agile/Scrum, Cognitive Science, User Research, Experimental Design. Education: Bachelor's. Level: Junior. Expected Title: Student Success Analyst. Industry: Education Technology","Educational Data Mining, Java/C#, Agile/Scrum, Cognitive Science, User Research, Experimental Design",Bachelor's,Beijing,Junior,1.0,1,10.0,Education Technology
REC_04828,JD_0934,0,无行为,Signal Processing Eng | Telecom | Wuhan | Level: Lead | Salary: 20k-25k/月. Optimize PHY layer algorithms for power and throughput. Skills: Information Theory,Information Theory,Wuhan,Telecom,Lead,22.5,Bachelor's,5-10年,"Skills: Educational Data Mining, Java/C#, Agile/Scrum, Cognitive Science, User Research, Experimental Design. Education: Bachelor's. Level: Junior. Expected Title: Student Success Analyst. Industry: Education Technology","Educational Data Mining, Java/C#, Agile/Scrum, Cognitive Science, User Research, Experimental Design",Bachelor's,Beijing,Junior,1.0,1,10.0,Education Technology
REC_04828,JD_1535,0,无行为,"Technical Narrative | Gaming | Beijing | Level: Senior | Salary: 41k-50k/月. Implement branching dialogue trees using scripting languages like Lua. Skills: Scripting (Lua/Python), Logic Design, Game Engines","Scripting (Lua/Python), Logic Design, Game Engines",Beijing,Gaming,Senior,45.5,Bachelor's,5-10年,"Skills: Educational Data Mining, Java/C#, Agile/Scrum, Cognitive Science, User Research, Experimental Design. Education: Bachelor's. Level: Junior. Expected Title: Student Success Analyst. Industry: Education Technology","Educational Data Mining, Java/C#, Agile/Scrum, Cognitive Science, User Research, Experimental Design",Bachelor's,Beijing,Junior,1.0,1,10.0,Education Technology
