record_id,years_experience,expected_salary_k,age,weekly_hours,num_applications,gender,job_level,industry,city,education_level,political_affiliation,expected_title,skills,education_ordinal,job_level_ordinal,ground_truth_jd_id
REC_03920,8.0,25.0,33.0,47.9,6.0,Male,Senior,Manufacturing,Shenzhen,Bachelor's,CPC Member,Predictive Maint Eng,"Reliability Engineering, Data Analysis, Kinematics, Problem Solving, Financial Analysis, Excel, Computer Vision",1.0,3,JD_1845
REC_03921,1.0,10.0,24.0,42.8,9.0,Male,Junior,Gaming,Suzhou,Ph.D.,Non-affiliated,Live-Ops Head of,"DirectX/Vulkan, Databases, User Research, Unity, Data Analysis, Data Visualization",3.0,1,JD_0780
REC_03922,12.0,45.0,37.0,46.3,,Male,Manager,Telecom,Chongqing,Bachelor's,CPC Member,OSS/BSS Developer,"Information Theory, OSS/BSS Systems, API Development, NFV/SDN, Project Management, Infrastructure, System Design",1.0,5,JD_1581
REC_03923,0.0,10.0,23.0,51.7,9.0,Male,Junior,Logistics,Chengdu,Master's,Non-affiliated,Route Optimization Eng,"Analytical Skills, Compliance, ERP Systems, Physical Security, Negotiation, WMS (Manhattan/Blue Yonder), Urban Logistics",2.0,1,JD_0188
REC_03924,0.0,15.0,26.0,38.2,9.0,Female,Junior,Gaming,Xi'an,Master's,,Technical Narrative,"Python, Psychometrics, SQL, C#, Shader Programming, Economy Modeling",2.0,1,JD_1441
REC_03925,5.0,40.0,30.0,42.5,16.0,Female,Senior,Manufacturing,Shanghai,,CPC Member,Lean Six Sigma Lead,"SCADA, Python, Consulting, ROS, Project Management, Six Sigma, Production Planning, Materials Science",,3,JD_1585
REC_03926,5.0,21.0,32.0,52.0,10.0,Female,Senior,Media,Chongqing,Bachelor's,CPC Member,Engine Sound Dev,"Networking, FFmpeg, Java/Go, Copyright Law, Data Analysis, DSP",1.0,3,JD_0505
REC_03927,7.0,19.1,29.0,,7.0,Male,Senior,Telecom,Nanjing,Master's,,Spectrum Manager,"Network Slicing, Excel, Revenue Assurance, Leadership, Project Management",2.0,3,JD_0072
REC_03928,22.0,55.0,44.0,33.9,4.0,Female,VP,Energy,Hangzhou,Bachelor's,,Power Plant Manager,"Data Verification, Time Series Analysis, Economics, Algorithmic Trading, Troubleshooting, Big Data (Spark), Operations Management",1.0,7,JD_1132
REC_03929,0.0,5.0,23.0,43.5,14.0,Female,Intern,Retail,Shanghai,Master's,CPC Member,POS Systems Dev,"Data Entry, Auditing, Category Management, Data Visualization, Data Analysis, E-commerce, Project Management, Space Planning",2.0,0,JD_0948
REC_03930,4.0,,27.0,55.5,7.0,Male,Mid-level,FinTech,Chengdu,Bachelor's,Non-affiliated,Payments Architect,"Corporate Finance, Regulatory Compliance, Financial Modeling, M&A, Excel",1.0,2,JD_0245
REC_03931,4.0,20.0,30.0,44.5,,Male,Mid-level,Education Technology,Wuhan,Master's,Non-affiliated,Expert Gamification,"Agile/Scrum, Curriculum Development, Educational Data Mining, Articulate/Captivate, Survey Design, Product Management",2.0,2,JD_0183
REC_03932,2.0,15.0,26.0,30.0,6.0,Male,Junior,E-Commerce,Xi'an,Bachelor's,CPC Candidate,Warehouse Automation Dev,"A/B Testing, Customer Analytics, Growth Marketing, Demand Forecasting, Vector Databases, Google Analytics",1.0,1,JD_0359
REC_03933,5.0,20.0,27.0,38.2,13.0,Male,Mid-level,Retail,Chongqing,Bachelor's,CPC Member,Buying Coordinator,"POS Architecture, Market Research, Category Management, Excel, Survey Design, Database Management",1.0,2,JD_0846
REC_03934,13.0,35.0,37.0,40.0,7.0,Male,Lead,Manufacturing,Suzhou,Bachelor's,Non-affiliated,Predictive Maint Eng,"Change Management, Production Planning, Six Sigma, Computer Vision, Signal Processing, PLC Programming, MQTT/OPC-UA, SCADA",1.0,4,JD_1486
REC_03935,3.0,12.0,25.0,47.8,7.0,Female,Junior,E-Commerce,Zhengzhou,Ph.D.,Non-affiliated,Digital Marketer,"IoT, Excel, Vector Databases, Taxonomy, Tableau, Elasticsearch",3.0,1,JD_0039
REC_03936,13.0,35.0,39.0,50.3,10.0,Female,Lead,Real Estate,,Master's,CPC Member,Specialist GIS (RE),"PropTech Market, Negotiation, Operations Management, BIM Coordination, Network Security, Systems Integration, Data Visualization, Cartography",2.0,4,JD_0409
REC_03937,6.0,15.0,29.0,33.4,6.0,Female,Mid-level,Gaming,Beijing,Master's,Democratic Party Member,Graphics Engine Dev,"SQL, Cybersecurity, Logic Design, Data Analysis, Excel, Economy Modeling, Figma, Psychometrics",2.0,2,JD_1016
REC_03938,0.0,7.0,22.0,54.4,9.0,Female,Intern,Retail,Beijing,,Non-affiliated,Category Manager,"API Integration, CRM Systems (Salesforce), C# / Java, Marketing Analytics, Market Research",,0,JD_0910
REC_03939,3.0,25.0,31.0,47.6,9.0,Female,Mid-level,Logistics,Guangzhou,High School,CPC Member,IoT Telemetry Analyst,"Physical Security, Process Optimization, S&OP Process, Inventory Management, Operations Research, Spark",0.0,2,JD_0459
REC_03940,4.0,20.0,,40.2,7.0,Female,Mid-level,Education Technology,Suzhou,Bachelor's,CPC Member,Instructional Designer,"A/B Testing, Pedagogy, Behavioral Psychology, R, Data Visualization",1.0,2,JD_0236
REC_03941,6.0,19.0,32.0,,4.0,Male,Mid-level,Manufacturing,Chongqing,,Non-affiliated,Architect Automation,"PLC Programming, SCADA, MQTT/OPC-UA, Consulting, Industrial Networks",,2,JD_0483
REC_03942,2.0,,28.0,47.5,7.0,Male,Junior,FinTech,Chongqing,Master's,Non-affiliated,Risk Manager,"Microservices, Anomaly Detection, Basel III, NetworkX, Regulatory Compliance, Auditing",2.0,1,JD_0002
REC_03943,2.0,10.0,25.0,53.2,11.0,Male,Junior,Education Technology,Shanghai,Master's,Non-affiliated,UX Researcher (Edu),"SQL, Machine Learning, R, Educational Data Mining, Experimental Design, Psychometrics, Qualitative Research, Usability Testing",2.0,1,JD_1809
REC_03944,3.0,17.0,25.0,47.4,4.0,Female,Junior,Real Estate,Wuhan,Bachelor's,,BIM Coordinator,"Web GIS, Environmental Regs, Spatial Databases, Property Management Software, Product Management, Negotiation",1.0,1,JD_1781
REC_03945,12.0,30.0,39.0,,5.0,Female,Manager,FinTech,Chengdu,Bachelor's,CPC Member,Quantitative Analyst,"Go, Fraud Detection, Stress Testing, Ethereum, Valuation, Time Series Analysis",1.0,5,JD_1155
REC_03946,2.0,10.0,26.0,49.4,15.0,Female,Junior,E-Commerce,Shanghai,Ph.D.,Non-affiliated,Journey Customer Mapper,"Google Ads, Web Analytics, Data Governance, A/B Testing, Warehouse Management Systems",3.0,1,JD_0993
REC_03947,7.0,25.0,31.0,,4.0,Female,Mid-level,Gaming,Shanghai,Master's,Non-affiliated,Live-Ops Manager,"C/C++, Figma, DirectX/Vulkan, Machine Learning, Network Programming, UI/UX Design, Python, C#",2.0,2,JD_0135
REC_03948,7.0,15.0,34.0,40.4,5.0,Male,Mid-level,FinTech,Wuhan,Master's,Democratic Party Member,Blockchain Developer,"Financial Modeling, Risk Assessment, Time Series Analysis, Excel, Valuation, Python, Web3.js",2.0,2,JD_0303
REC_03949,3.0,11.0,28.0,45.0,8.0,Male,Junior,Telecom,Xi'an,Ph.D.,Non-affiliated,Billing Analyst,"Network Slicing, Telecom Standards, Signal Processing, Leadership, System Design, NFV/SDN, DSP",3.0,1,JD_1359
REC_03950,16.0,45.0,41.0,41.9,6.0,Male,Manager,Real Estate,,Bachelor's,Non-affiliated,Valuation Analyst,"Financial Analysis, Argus, Risk Modeling, Procore, Project Controls, Web GIS",1.0,5,JD_0354
REC_03951,7.0,13.0,36.0,43.3,10.0,Male,Mid-level,Logistics,Shenzhen,,,Optimization Route Eng,"Vendor Management, S&OP Process, Data Analysis, Physical Security, Analytical Skills, Customs Regulations",,2,JD_0275
REC_03952,9.0,35.0,34.0,46.5,,Male,Senior,Education Technology,Nanjing,Master's,Non-affiliated,Instructional Designer,"User Research, Machine Learning, Pedagogy, Agile/Scrum, API Development, Usability Testing, Tableau/Power BI",2.0,3,JD_0976
REC_03953,7.0,20.0,30.0,45.5,4.0,Male,Senior,E-Commerce,Shanghai,Master's,,Catalog Manager,"Recommendation Systems, Python, Web Analytics, SEO/SEM, HTML/CSS, Tableau, Supply Chain Management",2.0,3,JD_0551
REC_03954,2.0,8.0,22.0,45.6,11.0,Female,Junior,Telecom,,Master's,Non-affiliated,Telco Cyber Specialist,"Project Management, 5G Architecture, Java, Signal Processing, Penetration Testing, Leadership, Regulatory Compliance, MATLAB",2.0,1,JD_0401
REC_03955,8.0,23.0,29.0,42.2,9.0,Male,Senior,Retail,,Bachelor's,Non-affiliated,Omnichannel Strategist,"Space Planning, Loss Prevention, Strategy Development, SQL, Supply Chain, Visual Merchandising",1.0,3,JD_0636
REC_03956,2.0,21.0,26.0,48.0,11.0,Female,Mid-level,Manufacturing,Shanghai,,CPC Candidate,Scientist Materials,"Financial Analysis, Industry 4.0, IoT Architecture, SCADA, Chemistry",,2,JD_1316
REC_03957,5.0,18.0,29.0,,8.0,Male,Mid-level,Retail,Chongqing,Master's,,Shopper Insights,"Physical Security, Omnichannel Retail, Procurement, SPSS, POS Architecture, Loss Prevention",2.0,2,JD_0093
REC_03958,19.0,38.0,41.0,52.5,11.0,Female,Director,E-Commerce,Beijing,Master's,Non-affiliated,Personalization Specialist,"Machine Learning, ROS, Vector Databases, Spark, Demand Forecasting",2.0,6,JD_1901
REC_03959,7.0,35.0,33.0,47.7,15.0,Female,Lead,Education Technology,Tianjin,Bachelor's,CPC Member,Learning Scientist,"HCI, LTI Standards, R, Java/C#, API Development, Communication",1.0,4,JD_1296
REC_03960,15.0,29.0,41.0,,6.0,Male,Lead,E-Commerce,Shenzhen,Bachelor's,Non-affiliated,LTV Analyst,"UX Research, Google Ads, Journey Mapping, Vector Databases, UX Strategy, NLP, Supply Chain Management",1.0,4,JD_1685
REC_03961,9.0,46.0,34.0,46.0,4.0,Male,Lead,Manufacturing,Shanghai,Bachelor's,CPC Member,Programmer Robotics,"Business Continuity, Consulting, Quality Assurance, Python, Operations Management, IoT Architecture",1.0,4,JD_1410
REC_03962,8.0,40.0,35.0,36.7,8.0,Male,Senior,Real Estate,Shenzhen,Bachelor's,Non-affiliated,Valuation Analyst,"PropTech Market, Financial Modeling, Portfolio Management, Macroeconomics, Due Diligence, Operations Management, Procore",1.0,3,JD_0032
REC_03963,2.0,15.0,24.0,40.3,8.0,Female,Junior,Education Technology,Chongqing,Master's,CPC Member,EdTech Product Manager,"Multimedia, Algorithm Design, Product Management, Machine Learning, Data Analysis, Data Visualization",2.0,1,JD_1492
REC_03964,4.0,12.0,31.0,,11.0,Male,Mid-level,FinTech,Chongqing,Bachelor's,Non-affiliated,Compliance Officer,"Python, XGBoost, AML/KYC, Market Microstructure, Financial Risk Management",1.0,2,JD_0303
REC_03965,3.0,25.0,27.0,39.8,10.0,Female,Mid-level,Education Technology,Shenzhen,Bachelor's,CPC Member,UX Researcher (Edu),"Scheduling Algorithms, Training, Database Design, Data Visualization, UI/UX Design",1.0,2,JD_1928
REC_03966,1.0,10.0,27.0,46.3,8.0,Male,Junior,Education Technology,Beijing,Bachelor's,Non-affiliated,Student Success Specialist,"Data Visualization, Survey Design, Psychometrics, Wireframing, Algorithm Design, System Architecture, Java/C#",1.0,1,JD_1809
REC_03967,6.0,25.0,30.0,42.1,8.0,Male,Senior,FinTech,Beijing,Bachelor's,Non-affiliated,Fraud Analyst,"Auditing, System Architecture, Financial Risk Management, Excel, Credit Risk Modeling, Go",1.0,3,JD_1631
REC_03968,0.0,10.0,24.0,50.0,9.0,Male,Junior,Education Technology,Beijing,Master's,CPC Member,Curriculum Data Scientist,"Usability Testing, Survey Design, UI/UX Design, Algorithm Design, SQL, Wireframing, Behavioral Psychology",2.0,1,JD_1809
REC_03969,12.0,20.0,,44.2,,Male,Senior,Education Technology,Chongqing,Bachelor's,Non-affiliated,Learning Scientist,"Tableau/Power BI, SQL, Game Design, System Architecture, Psychometrics, UI/UX Design, Agile/Scrum, Python",1.0,3,JD_1993
REC_03970,11.0,45.0,34.0,46.3,4.0,Male,Lead,Education Technology,Wuhan,Ph.D.,CPC Member,Gamification Expert,"Database Design, Behavioral Psychology, Cognitive Science, Scheduling Algorithms, Java/C#, Wireframing, Agile/Scrum, Survey Design",3.0,4,JD_1641
REC_03971,1.0,16.0,28.0,39.8,4.0,Female,Junior,E-Commerce,Beijing,Bachelor's,CPC Candidate,Automation Warehouse Dev,"A/B Testing, Customer Analytics, PIM systems, C++, Google Ads, Vector Databases",1.0,1,JD_0392
REC_03972,1.0,10.0,22.0,40.1,4.0,Female,Junior,Real Estate,Chengdu,Bachelor's,Non-affiliated,RE Portfolio Strategist,"Python (GeoPandas), Revit, Portfolio Management, Operations Management, UX/UI",1.0,1,JD_1216
REC_03973,17.0,50.0,37.0,47.0,14.0,Male,Manager,Retail,,Bachelor's,CPC Member,Category Manager,"Pricing Strategy, SPSS, Supply Chain, Networking, Strategy Development, API Integration",1.0,5,JD_0580
REC_03974,2.0,15.0,24.0,37.4,,Male,Junior,Logistics,Hangzhou,Bachelor's,CPC Candidate,Fleet Ops Manager,"Process Optimization, Customer Service, Excel, Auditing, Analytical Skills, Excel/VBA",1.0,1,JD_1593
REC_03975,,16.0,33.0,51.5,,Male,Mid-level,Retail,Chengdu,Bachelor's,Non-affiliated,Store Planner,"A/B Testing, Strategy Development, Inventory Optimization, Retail Math, API Integration, Vendor Management, Python",1.0,2,JD_0324
REC_03976,4.0,14.0,30.0,46.6,12.0,Female,Mid-level,Media,Guangzhou,Master's,Non-affiliated,Effects Visual TD,"Content Strategy, C++, Project Management, System Architecture, AdTech (OpenRTB), Data Analysis",2.0,2,JD_0596
REC_03977,1.0,10.0,29.0,,10.0,Female,Junior,Manufacturing,Zhengzhou,Bachelor's,,Lean Six Sigma Lead,"Lean Manufacturing, IoT Architecture, ERP/MRP Systems, Spectroscopy, Business Continuity, Process Improvement",1.0,1,JD_0254
REC_03978,11.0,29.0,32.0,48.6,12.0,Female,Senior,Retail,Chengdu,High School,Democratic Party Member,Omnichannel Strategist,"SPSS, Procurement, Communication, Project Management, Networking, Space Planning, Python",0.0,3,JD_0920
REC_03979,5.0,25.0,32.0,43.9,7.0,Male,Mid-level,Telecom,Shanghai,Bachelor's,CPC Member,Telco Operations Lead,"GIS (ArcGIS/QGIS), Data Analysis, DDoS Mitigation, Telecom Fundamentals, NFV/SDN, Safety Compliance, Regulatory Compliance",1.0,2,JD_1288
REC_03980,14.0,47.0,38.0,38.8,7.0,Female,Lead,Telecom,Shenzhen,Bachelor's,CPC Member,VoIP Admin,"Networking (QoS), API Development, DDoS Mitigation, Troubleshooting, Technical Writing, Data Analysis, Telecom Fundamentals, Excel",1.0,4,JD_0197
REC_03981,,12.0,23.0,42.7,9.0,Male,Junior,Telecom,,,Non-affiliated,Planner Fiber,"Billing Systems, SIP/VoIP, RF Engineering, Telecom Standards, Penetration Testing, Microservices",,1,JD_1682
REC_03982,3.0,,,31.8,15.0,Female,Junior,Education Technology,Hangzhou,Master's,Non-affiliated,LMS Architect,"Agile/Scrum, Data Analysis, Game Design, NLP, User Research",2.0,1,JD_0115
REC_03983,3.0,13.0,32.0,51.6,7.0,Male,Junior,Media,Guangzhou,Bachelor's,Non-affiliated,Interactive Producer,"AdTech (OpenRTB), Recommendation Systems, System Architecture, Content Licensing, Marketing, PyTorch",1.0,1,JD_1059
REC_03984,1.0,9.9,25.0,46.5,9.0,Female,Intern,Healthcare,Wuhan,Bachelor's,,Clinical Trial Coordinator,"IoT Integration, System Architecture, GATK, Cloud Computing (AWS/Azure), Python, Network Security, HIPAA/HITECH, Health Informatics",1.0,0,JD_0432
REC_03985,,,30.0,46.8,3.0,Male,Junior,Gaming,Shanghai,Bachelor's,Non-affiliated,Technical Narrative,"Cybersecurity, Game Theory, Scripting (Lua/Python), C#, DirectX/Vulkan, Creative Writing, Monetization Strategy, Data Visualization",1.0,1,JD_0427
REC_03986,13.0,59.0,35.0,,6.0,Male,Director,Telecom,Beijing,,CPC Member,Developer OSS/BSS,"API Development, DSP, Network Security, OSP Design, RF Engineering, NFV/SDN, Information Theory, Network Slicing",,6,JD_0654
REC_03987,7.0,21.0,28.0,38.5,7.0,Male,Senior,Real Estate,Shenzhen,Bachelor's,,BIM Coordinator,"Real Estate Economics, Excel, Environmental Regs, BIM Coordination, Web GIS",1.0,3,JD_1732
REC_03988,2.0,12.0,27.0,44.1,6.0,Male,Mid-level,Logistics,Tianjin,Bachelor's,,Supply Chain Security,"Trade Compliance, Compliance, Data Analysis, Risk Assessment, Inventory Management, Supply Chain Management, IoT Platforms, Auditing",1.0,2,JD_1168
REC_03989,5.0,25.0,29.0,44.3,11.0,Female,Mid-level,Telecom,Tianjin,Bachelor's,Non-affiliated,Signal Processing Eng,"Signaling Security, Java, Troubleshooting, Wireshark, Data Analysis, Regulatory Compliance, Telecom Standards",1.0,2,JD_1288
REC_03990,14.0,32.0,40.0,49.2,7.0,Female,Lead,Energy,Guangzhou,Master's,Democratic Party Member,Energy Trader,"Research, Python, Power System Dynamics, Time Series Analysis, Auditing, Carbon Auditing",2.0,4,JD_0041
REC_03991,9.0,,29.0,44.0,9.0,Female,Senior,Education Technology,Changsha,Bachelor's,,Data Curriculum Scientist,"Product Management, Communication, Psychometrics, Cognitive Science, Educational Data Mining, Operations Management, Agile/Scrum",1.0,3,JD_0066
REC_03992,7.0,,29.0,54.1,10.0,Female,Senior,E-Commerce,Chongqing,Bachelor's,Non-affiliated,Personalization Specialist,"Excel, Google Analytics, A/B Testing, Qualitative Research, Journey Mapping, Machine Learning, SEO/SEM",1.0,3,JD_0107
REC_03993,11.0,40.0,36.0,48.3,10.0,Female,Manager,Energy,Changsha,Bachelor's,Non-affiliated,Sustainability Consultant,"Data Verification, Detail Oriented, Control Systems, Troubleshooting, Algorithmic Trading",1.0,5,JD_1286
REC_03994,7.0,20.0,31.0,50.3,9.0,Female,Mid-level,Retail,Zhengzhou,Master's,Non-affiliated,Shopper Insights,"Marketing Analytics, Auditing, A/B Testing, Excel, Loss Prevention, Category Management, SPSS, Project Management",2.0,2,JD_0846
REC_03995,6.0,14.0,33.0,42.5,9.0,Male,Mid-level,Manufacturing,Changsha,Bachelor's,Non-affiliated,Production Scheduler,"Lean Manufacturing, Robotics Programming, MQTT/OPC-UA, Supply Chain Mapping, Minitab, Consulting",1.0,2,JD_1246
REC_03996,3.0,9.0,28.0,39.2,13.0,Male,Junior,Healthcare,,Bachelor's,Non-affiliated,Trial Clinical Coordinator,"Deep Learning, SQL, SQL Tuning, HIPAA/HITECH, HL7/FHIR, Patient Recruitment, Mobile Development",1.0,1,JD_0763
REC_03997,9.0,24.0,35.0,51.8,6.0,Female,Senior,Energy,Guangzhou,Bachelor's,CPC Member,Reservoir Engineer,"Risk Management, Plant Operations, Power Systems Engineering, Carbon Auditing, Economics, Time Series Forecasting, Environmental Science",1.0,3,JD_0088
REC_03998,3.0,15.0,26.0,,7.0,Male,Mid-level,Healthcare,Shenzhen,Bachelor's,Democratic Party Member,Medical Imaging Researcher,"Patient Recruitment, Legal Standards, Linux/Unix, System Architecture, EDC Systems, Security, Risk Management, SAS",1.0,2,JD_0511
REC_03999,8.0,35.0,33.0,57.0,10.0,Male,Senior,Manufacturing,,Bachelor's,CPC Member,Smart Factory Consultant,"Chemistry, Reliability Engineering, Industry 4.0, Six Sigma, Kinematics, Change Management, Operations Management, MQTT/OPC-UA",1.0,3,JD_1585
REC_04000,7.0,15.0,32.0,48.7,8.0,Male,Mid-level,E-Commerce,Zhengzhou,Master's,CPC Member,Digital Marketer,"Recommendation Systems, Cohort Analysis, Spark, ERP Systems, UX Strategy, Vector Databases, Web Analytics, Excel",2.0,2,JD_0643
REC_04001,3.0,15.0,29.0,,8.0,Male,Junior,Gaming,Chengdu,Master's,Non-affiliated,Narrative Technical,"Databases, Game Engines, Economy Modeling, DirectX/Vulkan, Creative Writing, Data Visualization",2.0,1,JD_1441
REC_04002,20.0,55.0,42.0,50.1,9.0,Male,Director,Manufacturing,Chengdu,Ph.D.,,Robotics Programmer,"Lean Manufacturing, Industry 4.0, Manufacturing Execution Systems (MES), Edge Computing, Spectroscopy, SCADA, Automation, Project Management",3.0,6,JD_0384
REC_04003,7.0,20.0,32.0,42.3,,Female,Mid-level,Real Estate,Nanjing,Bachelor's,Non-affiliated,Project Controller,"GIS (ArcGIS), Procore, Python/R, BIM Coordination, BMS Systems",1.0,2,JD_0434
REC_04004,2.0,17.0,31.0,36.2,10.0,Male,Junior,Healthcare,Changsha,Master's,CPC Candidate,Epidemiologist,"HIPAA/HITECH, Survival Analysis, WebRTC, EDC Systems, HL7/FHIR, Cloud Computing (AWS/Azure), EHR/EMR Systems, Mobile Development",2.0,1,JD_1012
REC_04005,0.0,10.0,20.0,40.0,9.0,Female,Junior,Retail,Beijing,,CPC Member,Store Planner,"C# / Java, Survey Design, Physical Security, Qualitative Research, Networking, Auditing, Negotiation, Supply Chain",,1,JD_1740
REC_04006,11.0,20.0,32.0,,7.0,Female,Senior,E-Commerce,Hangzhou,Bachelor's,Non-affiliated,Optimizer Conversion,"UX Research, Copywriting, Excel, Journey Mapping, Optimizely, NLP",1.0,3,JD_0879
REC_04007,1.0,15.0,26.0,47.4,13.0,Male,Junior,Manufacturing,Changsha,Master's,Non-affiliated,Materials Scientist,"Project Management, Chemistry, Digital Twin, PLC Programming, Machine Learning",2.0,1,JD_0205
REC_04008,5.0,30.0,27.0,45.3,10.0,Male,Senior,Logistics,Nanjing,Ph.D.,Non-affiliated,Inventory Controller,"Inventory Management, Compliance, Logistics Coordination, Optimization Algorithms, ERP Systems",3.0,3,JD_0131
REC_04009,0.0,11.0,22.0,37.0,12.0,Male,Junior,Gaming,Wuhan,Bachelor's,Democratic Party Member,Live-Ops Manager,"Unity, Project Management, User Research, Figma, DirectX/Vulkan, Live Operations, SQL, Psychometrics",1.0,1,JD_0780
REC_04010,2.0,,27.0,,9.0,Female,Junior,Media,Shenzhen,Bachelor's,Non-affiliated,Visual Effects TD,"CDN Architecture, DRM Technologies, Predictive Modeling, AR/VR Tech, Deep Learning",1.0,1,JD_0150
REC_04011,7.0,21.0,32.0,38.3,13.0,Female,Mid-level,FinTech,Wuhan,Bachelor's,Non-affiliated,Scorer Credit,"Financial Modeling, Anomaly Detection, Quantitative Finance, NetworkX, Fraud Detection, Ethereum",1.0,2,JD_0303
REC_04012,16.0,50.0,38.0,60.3,5.0,Female,Director,Education Technology,Nanjing,Bachelor's,Non-affiliated,LMS Architect,"HCI, Python, Pedagogy, Database Design, Data Analysis, SQL",1.0,6,JD_1435
REC_04013,5.0,20.0,34.0,,4.0,Female,Mid-level,Retail,Beijing,Master's,CPC Candidate,CRM Data Analyst,"Data Visualization, Retail Math, Python, Database Management, Networking, ERP Systems",2.0,2,JD_0846
REC_04014,6.0,28.0,32.0,35.6,,Male,Mid-level,Manufacturing,Hangzhou,Master's,Non-affiliated,Predictive Maint Eng,"Materials Science, Problem Solving, Supply Chain Mapping, Lean Manufacturing, Risk Management, Financial Analysis, Operations Management, Edge Computing",2.0,2,JD_1549
REC_04015,1.0,,,,9.0,Female,Junior,Gaming,Xi'an,High School,Non-affiliated,Gameplay Programmer,"Assembly, Data Visualization, Machine Learning, Adobe Suite, Game Theory, Communication, C++",0.0,1,JD_1578
REC_04016,12.0,21.0,36.0,,12.0,Male,Senior,Retail,Guangzhou,Master's,Non-affiliated,Optimization Inv Lead,"Qualitative Research, Loss Prevention, Retail Math, Database Management, POS Architecture, C# / Java",2.0,3,JD_0747
REC_04017,7.0,12.0,33.0,,10.0,Female,Mid-level,Gaming,Chongqing,Bachelor's,CPC Candidate,Graphics Engine Dev,"Machine Learning, NLP, Reverse Engineering, Excel, 3D Math",1.0,2,JD_1227
REC_04018,11.0,20.0,,44.2,8.0,Male,Senior,Media,Beijing,Master's,CPC Member,AdTech Systems Arch,"Wwise/FMOD, Content Licensing, Deep Learning, Data Analysis, Communication, Houdini/Maya, AR/VR Tech",2.0,3,JD_0382
REC_04019,10.0,25.0,35.0,,14.0,Male,Senior,Gaming,Beijing,Bachelor's,Non-affiliated,Graphics Engine Dev,"Data Visualization, C++, Python, Adobe Suite, C#",1.0,3,JD_0558
REC_04020,1.0,10.0,24.0,43.8,8.0,Female,Junior,FinTech,Shanghai,Bachelor's,Non-affiliated,Actuarial Scientist,"Valuation, XGBoost, Basel III, Microservices, Java, Cryptography, Stochastic Calculus",1.0,1,JD_0157
REC_04021,16.0,40.0,43.0,61.6,9.0,Male,Manager,Telecom,Changsha,Master's,,Planner Fiber,"Penetration Testing, AutoCAD, Technical Writing, OSS/BSS Systems, Billing Systems, GIS (ArcGIS/QGIS), Operations Management",2.0,5,JD_0734
REC_04022,6.0,25.0,30.0,43.4,7.0,Male,Mid-level,Real Estate,Nanjing,Ph.D.,CPC Member,PropTech Product Mgr,"Valuation, Network Security, Lease Administration, Data Analysis, UX/UI, BIM Coordination, Risk Modeling, Procore",3.0,2,JD_0300
REC_04023,7.0,25.0,31.0,39.1,7.0,Male,Senior,Manufacturing,Shenzhen,Bachelor's,CPC Member,Robotics Programmer,"Lean Manufacturing, IoT, C++, Materials Science, Industrial Networks",1.0,3,JD_1845
REC_04024,9.0,29.5,33.0,47.8,8.0,Female,Lead,Healthcare,Chongqing,Master's,CPC Member,Telemedicine Engineer,"Clinical Trial Design, Python, Risk Management, SQL, Mobile Development",2.0,4,JD_1041
REC_04025,9.0,21.0,33.0,34.7,7.0,Female,Senior,Healthcare,Changsha,High School,CPC Member,Epidemiologist,"Deep Learning, SQL, Clinical Trials, R, Data Privacy, HIPAA/HITECH, Cloud Computing (AWS/Azure), Epidemiology",0.0,3,JD_0938
REC_04026,1.0,18.0,24.0,45.2,6.0,Female,Junior,Media,Shanghai,Ph.D.,CPC Member,Strategist Social,"Data Analysis, High Throughput, Java/Go, Wwise/FMOD, Tableau, Predictive Modeling, DRM Technologies, C++",3.0,1,JD_1173
REC_04027,7.0,14.0,30.0,44.5,4.0,Male,Mid-level,Logistics,Shanghai,Bachelor's,Non-affiliated,International Trade Comp,"Compliance, Python, Time Series Forecasting, Customer Service, Kafka, Telematics, HTS Classification",1.0,2,JD_0926
REC_04028,7.0,27.0,32.0,45.8,,Female,Mid-level,E-Commerce,Shenzhen,Bachelor's,CPC Member,Warehouse Automation Dev,"Figma, HTML/CSS, Demand Forecasting, Warehouse Management Systems, Data Visualization",1.0,2,JD_0548
REC_04029,0.0,10.0,21.0,33.7,12.0,Female,Intern,FinTech,,Master's,CPC Member,Quantitative Analyst,"R, Valuation, Statistical Theory, Stochastic Calculus, Basel III",2.0,0,JD_0157
REC_04030,9.0,40.0,31.0,44.3,4.0,Female,Senior,Telecom,Hangzhou,Master's,,Spectrum Manager,"Optical Engineering, MATLAB, Operations Management, OSS/BSS Systems, DSP, Network Slicing",2.0,3,JD_1271
REC_04031,1.0,5.0,,47.9,7.0,Female,Intern,Education Technology,Hangzhou,Bachelor's,CPC Member,Architect LMS,"Educational Data Mining, Game Design, User Research, Text Mining, Behavioral Psychology",1.0,0,JD_1939
REC_04032,2.0,17.0,30.0,49.5,6.0,Male,Junior,E-Commerce,Beijing,Master's,Non-affiliated,Digital Marketer,"A/B Testing, Spark, PIM systems, Optimizely, UX Research, Demand Forecasting, IoT, Qualitative Research",2.0,1,JD_1101
REC_04033,1.0,13.0,23.0,45.1,8.0,Male,Junior,Manufacturing,Guangzhou,Master's,Non-affiliated,Automation Architect,"Signal Processing, Edge Computing, Chemistry, Process Improvement, System Integration, Manufacturing Execution Systems (MES)",2.0,1,JD_0099
